ParentSKU,Site Id,Year,Month,Category Name ID,Unit,Qty,Price,Net Sales calculated,Cash Discount,Amount to Customer,MRP,Pack Size,Pack Unit Id,State,Zone,Master Category,Size,Rank,Date
F0215,GUWAHATI,2019,8,7,NO,510,184,90514,0,90514,275,50,GM,DL,East,12,50ml,15,8/1/2019
F0215,GUWAHATI,2019,9,7,NO,475,180,82575,0,82575,275,50,GM,DL,East,12,50ml,15,9/1/2019
F0215,GUWAHATI,2019,10,7,NO,104,177,16628,0,16628,275,50,GM,DL,East,12,50ml,15,10/1/2019
F0215,GUWAHATI,2019,11,7,NO,315,182,51888,0,51888,275,50,GM,DL,East,12,50ml,15,11/1/2019
F0215,GUWAHATI,2019,12,7,NO,296,181,48307,0,48307,275,50,GM,DL,East,12,50ml,15,12/1/2019
F0215,GUWAHATI,2020,1,7,NO,765,185,124792,0,124792,275,50,GM,DL,East,12,50ml,15,1/1/2020
F0215,GUWAHATI,2020,2,7,NO,475,181,76540,0,76540,275,50,GM,DL,East,12,50ml,15,2/1/2020
F0215,HRDFACTORY,2017,12,7,NO,2,148,296,0,296,250,50,GM,DL,West,12,50ml,15,12/1/2017
F0215,HRDFACTORY,2018,2,7,NO,328,152,50036,0,50036,250,50,GM,DL,North,12,50ml,15,2/1/2018
F0215,HRDFACTORY,2018,4,7,NO,350,152,53392,0,53392,250,50,GM,DL,North,12,50ml,15,4/1/2018
F0215,HRDFACTORY,2018,5,7,NO,1296,152,197704,0,197704,250,50,GM,DL,North,12,50ml,15,5/1/2018
F0215,HRDFACTORY,2018,6,7,NO,376,155,56965,0,56965,250,50,GM,DL,West,12,50ml,15,6/1/2018
F0215,HRDFACTORY,2018,10,7,NO,308,144,45549,0,45549,250,50,GM,DL,North,12,50ml,15,10/1/2018
F0215,HRDFACTORY,2018,11,7,NO,5,139,699,0,699,250,50,GM,DL,West,12,50ml,15,11/1/2018
F0215,HRDFACTORY,2019,1,7,NO,810,168,137032,0,137032,250,50,GM,DL,West,12,50ml,15,1/1/2019
F0215,HRDFACTORY,2019,3,7,NO,324,183,60167,0,60167,275,50,GM,DL,West,12,50ml,15,3/1/2019
F0215,HRDFACTORY,2019,4,7,NO,162,187,30400,0,30400,275,50,GM,DL,West,12,50ml,15,4/1/2019
F0215,HRDFACTORY,2019,5,7,NO,504,183,91833,0,91833,275,50,GM,DL,South,12,50ml,15,5/1/2019
F0215,HRDFACTORY,2019,6,7,NO,108,153,16611,0,16611,275,50,GM,DL,North,12,50ml,15,6/1/2019
F0215,HRDFACTORY,2019,7,7,NO,54,167,9061,0,9061,275,50,GM,DL,West,12,50ml,15,7/1/2019
F0215,HRDFACTORY,2019,9,7,NO,54,167,9061,0,9061,275,50,GM,DL,West,12,50ml,15,9/1/2019
F0215,HRDFACTORY,2019,11,7,NO,247,181,39173,0,39173,275,50,GM,DL,East,12,50ml,15,11/1/2019
F0215,HRDFACTORY,2019,12,7,NO,1179,175,187956,0,187956,275,50,GM,DL,North,12,50ml,15,12/1/2019
F0215,HRDFACTORY,2020,1,7,NO,1341,163,219617,0,219617,275,50,GM,DL,North,12,50ml,15,1/1/2020
F0215,HRDFACTORY,2020,2,7,NO,60,187,10133,0,10133,275,50,GM,DL,North,12,50ml,15,2/1/2020
F0215,INDORE,2017,4,7,NO,223,260,58597,0,66801,405,50,GM,DL,West,12,50ml,15,4/1/2017
F0215,INDORE,2017,5,7,NO,112,299,34173,0,38957,450,50,GM,DL,West,12,50ml,15,5/1/2017
F0215,INDORE,2017,6,7,NO,260,303,75305,0,85848,450,50,GM,DL,West,12,50ml,15,6/1/2017
F0215,INDORE,2017,7,7,NO,132,260,33746,0,33746,450,50,GM,DL,West,12,50ml,15,7/1/2017
F0215,INDORE,2017,8,7,NO,323,262,69243,0,69243,450,50,GM,DL,West,12,50ml,15,8/1/2017
F0215,INDORE,2017,10,7,NO,157,179,24002,0,24002,307.1428571,50,GM,DL,West,12,50ml,15,10/1/2017
F0215,INDORE,2017,11,7,NO,323,170,52220,0,52220,250,50,GM,DL,West,12,50ml,15,11/1/2017
F0215,INDORE,2017,12,7,NO,111,165,17900,0,17900,250,50,GM,DL,West,12,50ml,15,12/1/2017
F0215,INDORE,2018,1,7,NO,100,151,14868,0,14868,250,50,GM,DL,West,12,50ml,15,1/1/2018
F0215,INDORE,2018,2,7,NO,216,154,35801,0,35801,250,50,GM,DL,West,12,50ml,15,2/1/2018
F0215,INDORE,2018,3,7,NO,589,162,93618,0,93618,250,50,GM,DL,West,12,50ml,15,3/1/2018
F0215,INDORE,2018,4,7,NO,235,156,35990,0,35990,250,50,GM,DL,North,12,50ml,15,4/1/2018
F0215,INDORE,2018,5,7,NO,161,158,24222,0,24222,250,50,GM,DL,North,12,50ml,15,5/1/2018
F0215,INDORE,2018,6,7,NO,324,159,46930,0,46930,250,50,GM,DL,North,12,50ml,15,6/1/2018
F0215,INDORE,2018,7,7,NO,290,160,43380,0,43380,250,50,GM,DL,North,12,50ml,15,7/1/2018
F0215,INDORE,2018,8,7,NO,182,162,27914,0,27914,250,50,GM,DL,North,12,50ml,15,8/1/2018
F0215,INDORE,2018,9,7,NO,379,160,58439,0,58439,250,50,GM,DL,North,12,50ml,15,9/1/2018
F0215,INDORE,2018,10,7,NO,165,158,24562,0,24562,250,50,GM,DL,North,12,50ml,15,10/1/2018
F0215,INDORE,2018,11,7,NO,213,154,31738,0,31738,250,50,GM,DL,North,12,50ml,15,11/1/2018
F0215,INDORE,2018,12,7,NO,209,160,32267,0,32267,250,50,GM,DL,North,12,50ml,15,12/1/2018
F0215,INDORE,2019,1,7,NO,149,156,24033,0,24033,250,50,GM,DL,North,12,50ml,15,1/1/2019
F0215,INDORE,2019,2,7,NO,5,147,737,0,737,250,50,GM,DL,North,12,50ml,15,2/1/2019
F0215,INDORE,2019,3,7,NO,351,171,60004,0,60004,261.6666667,50,GM,DL,North,12,50ml,15,3/1/2019
F0215,INDORE,2019,4,7,NO,226,174,39262,0,39262,275,50,GM,DL,North,12,50ml,15,4/1/2019
F0215,INDORE,2019,5,7,NO,178,183,32023,0,32023,275,50,GM,DL,North,12,50ml,15,5/1/2019
F0215,INDORE,2019,6,7,NO,340,177,60268,0,60268,275,50,GM,DL,North,12,50ml,15,6/1/2019
F0215,INDORE,2019,7,7,NO,209,175,35900,0,35900,272.2222222,50,GM,DL,North,12,50ml,15,7/1/2019
F0215,INDORE,2019,8,7,NO,4,165,661,0,661,275,50,GM,DL,North,12,50ml,15,8/1/2019
F0215,INDORE,2019,9,7,NO,105,173,17672,0,17672,275,50,GM,DL,North,12,50ml,15,9/1/2019
F0215,INDORE,2019,10,7,NO,63,175,10376,0,10376,275,50,GM,DL,North,12,50ml,15,10/1/2019
F0215,INDORE,2019,11,7,NO,145,178,23877,0,23877,272.5,50,GM,DL,North,12,50ml,15,11/1/2019
F0215,INDORE,2019,12,7,NO,51,175,8391,0,8391,275,50,GM,DL,North,12,50ml,15,12/1/2019
F0215,INDORE,2020,1,7,NO,192,183,31983,0,31983,275,50,GM,DL,North,12,50ml,15,1/1/2020
F0215,INDORE,2020,2,7,NO,22,175,3655,0,3655,275,50,GM,DL,North,12,50ml,15,2/1/2020
F0215,JAIPUR,2017,4,7,NO,263,274,73189,2,83778,416.25,50,GM,DL,North,12,50ml,15,4/1/2017
F0215,JAIPUR,2017,5,7,NO,268,305,82273,9,94060,447,50,GM,DL,North,12,50ml,15,5/1/2017
F0215,JAIPUR,2017,6,7,NO,377,307,109063,6,124649,450,50,GM,DL,North,12,50ml,15,6/1/2017
F0215,JAIPUR,2017,7,7,NO,358,274,94770,0,94770,450,50,GM,DL,North,12,50ml,15,7/1/2017
F0215,JAIPUR,2017,8,7,NO,257,281,70918,0,70918,450,50,GM,DL,North,12,50ml,15,8/1/2017
F0215,JAIPUR,2017,9,7,NO,4,246,984,0,984,450,50,GM,DL,North,12,50ml,15,9/1/2017
F0215,JAIPUR,2017,11,7,NO,139,170,22526,0,22526,250,50,GM,DL,North,12,50ml,15,11/1/2017
F0215,JAIPUR,2017,12,7,NO,81,157,12266,0,12266,250,50,GM,DL,North,12,50ml,15,12/1/2017
F0215,JAIPUR,2018,2,7,NO,702,166,117728,0,117728,250,50,GM,DL,North,12,50ml,15,2/1/2018
F0215,JAIPUR,2018,3,7,NO,105,209,18429,0,18429,307.1428571,50,GM,DL,North,12,50ml,15,3/1/2018
F0215,JAIPUR,2018,4,7,NO,207,169,32217,0,32217,250,50,GM,DL,West,12,50ml,15,4/1/2018
F0215,JAIPUR,2018,5,7,NO,439,165,66236,0,66236,250,50,GM,DL,West,12,50ml,15,5/1/2018
F0215,JAIPUR,2018,6,7,NO,270,164,39938,0,39938,250,50,GM,DL,West,12,50ml,15,6/1/2018
F0215,JAIPUR,2018,7,7,NO,231,159,34047,0,34047,250,50,GM,DL,West,12,50ml,15,7/1/2018
F0215,JAIPUR,2018,8,7,NO,187,164,28455,0,28455,250,50,GM,DL,West,12,50ml,15,8/1/2018
F0215,JAIPUR,2018,9,7,NO,44,156,6417,0,6417,250,50,GM,DL,West,12,50ml,15,9/1/2018
F0215,JAIPUR,2018,10,7,NO,135,164,20067,0,20067,250,50,GM,DL,West,12,50ml,15,10/1/2018
F0215,JAIPUR,2018,11,7,NO,134,168,20685,0,20685,250,50,GM,DL,West,12,50ml,15,11/1/2018
F0215,JAIPUR,2018,12,7,NO,89,223,19130,0,19130,364.2857143,50,GM,DL,West,12,50ml,15,12/1/2018
F0215,JAIPUR,2019,1,7,NO,201,175,32512,0,32512,270,50,GM,DL,West,12,50ml,15,1/1/2019
F0215,JAIPUR,2019,2,7,NO,217,176,37451,0,37451,272.7272727,50,GM,DL,West,12,50ml,15,2/1/2019
F0215,JAIPUR,2019,3,7,NO,110,164,17898,0,17898,275,50,GM,DL,West,12,50ml,15,3/1/2019
F0215,JAIPUR,2019,4,7,NO,100,183,17451,0,17451,275,50,GM,DL,West,12,50ml,15,4/1/2019
F0215,JAIPUR,2019,5,7,NO,123,181,21773,0,21773,275,50,GM,DL,West,12,50ml,15,5/1/2019
F0215,JAIPUR,2019,6,7,NO,180,177,31511,0,31511,275,50,GM,DL,West,12,50ml,15,6/1/2019
F0215,JAIPUR,2019,7,7,NO,68,168,11774,0,11774,275,50,GM,DL,West,12,50ml,15,7/1/2019
F0215,JAIPUR,2019,9,7,NO,168,182,29454,0,29454,275,50,GM,DL,West,12,50ml,15,9/1/2019
F0215,JAIPUR,2019,10,7,NO,129,178,21996,0,21996,275,50,GM,DL,West,12,50ml,15,10/1/2019
F0215,JAIPUR,2019,11,7,NO,29,167,4548,0,4548,275,50,GM,DL,West,12,50ml,15,11/1/2019
F0215,JAIPUR,2019,12,7,NO,158,173,25312,0,25312,275,50,GM,DL,West,12,50ml,15,12/1/2019
F0215,JAIPUR,2020,1,7,NO,198,180,32431,0,32431,275,50,GM,DL,West,12,50ml,15,1/1/2020
F0215,JAIPUR,2020,2,7,NO,109,178,17615,0,17615,275,50,GM,DL,West,12,50ml,15,2/1/2020
F0215,JAMMU,2017,5,7,NO,162,301,49530,7,56645,450,50,GM,DL,North,12,50ml,15,5/1/2017
F0215,JAMMU,2017,6,7,NO,244,300,70695,14,80845,450,50,GM,DL,North,12,50ml,15,6/1/2017
F0215,JAMMU,2017,7,7,NO,45,275,11661,0,11661,450,50,GM,DL,North,12,50ml,15,7/1/2017
F0215,JAMMU,2017,8,7,NO,210,275,55448,0,55448,450,50,GM,DL,North,12,50ml,15,8/1/2017
F0215,JAMMU,2017,9,7,NO,8,245,1961,0,1961,450,50,GM,DL,North,12,50ml,15,9/1/2017
F0215,JAMMU,2017,10,7,NO,2,246,492,0,492,450,50,GM,DL,North,12,50ml,15,10/1/2017
F0215,JAMMU,2017,11,7,NO,109,208,20535,0,20535,338.8888889,50,GM,DL,North,12,50ml,15,11/1/2017
F0215,JAMMU,2017,12,7,NO,186,168,29655,0,29655,250,50,GM,DL,North,12,50ml,15,12/1/2017
F0215,JAMMU,2018,1,7,NO,108,216,18389,0,18389,340.9090909,50,GM,DL,North,12,50ml,15,1/1/2018
F0215,JAMMU,2018,2,7,NO,17,245,3932,0,3932,400,50,GM,DL,North,12,50ml,15,2/1/2018
F0215,JAMMU,2018,3,7,NO,164,189,26668,0,26668,292.8571429,50,GM,DL,North,12,50ml,15,3/1/2018
F0215,JAMMU,2018,4,7,NO,157,174,23921,0,23921,270,50,GM,DL,North,12,50ml,15,4/1/2018
F0215,JAMMU,2018,5,7,NO,162,192,26198,0,26198,297.0588235,50,GM,DL,North,12,50ml,15,5/1/2018
F0215,JAMMU,2018,6,7,NO,5,266,1334,0,1334,450,50,GM,DL,North,12,50ml,15,6/1/2018
F0215,JAMMU,2018,7,7,NO,158,174,24402,0,24402,266.6666667,50,GM,DL,North,12,50ml,15,7/1/2018
F0215,JAMMU,2018,8,7,NO,198,167,29978,0,29978,250,50,GM,DL,North,12,50ml,15,8/1/2018
F0215,JAMMU,2018,9,7,NO,104,166,16129,0,16129,250,50,GM,DL,North,12,50ml,15,9/1/2018
F0215,JAMMU,2018,10,7,NO,103,167,15618,0,15618,250,50,GM,DL,North,12,50ml,15,10/1/2018
F0215,JAMMU,2018,11,7,NO,218,166,33141,0,33141,250,50,GM,DL,North,12,50ml,15,11/1/2018
F0215,JAMMU,2018,12,7,NO,102,167,15644,0,15644,250,50,GM,DL,North,12,50ml,15,12/1/2018
F0215,JAMMU,2019,1,7,NO,180,165,28495,0,28495,250,50,GM,DL,North,12,50ml,15,1/1/2019
F0215,JAMMU,2019,2,7,NO,138,169,22992,0,22992,262.5,50,GM,DL,North,12,50ml,15,2/1/2019
F0215,JAMMU,2019,3,7,NO,60,184,10647,0,10647,275,50,GM,DL,North,12,50ml,15,3/1/2019
F0215,JAMMU,2019,4,7,NO,226,184,40173,0,40173,275,50,GM,DL,North,12,50ml,15,4/1/2019
F0215,JAMMU,2019,5,7,NO,132,183,22968,0,22968,275,50,GM,DL,North,12,50ml,15,5/1/2019
F0215,JAMMU,2019,6,7,NO,186,184,32967,0,32967,275,50,GM,DL,North,12,50ml,15,6/1/2019
F0215,JAMMU,2019,7,7,NO,156,185,27698,0,27698,275,50,GM,DL,North,12,50ml,15,7/1/2019
F0215,JAMMU,2019,9,7,NO,82,182,14659,0,14659,275,50,GM,DL,North,12,50ml,15,9/1/2019
F0215,JAMMU,2019,10,7,NO,108,181,17452,0,17452,275,50,GM,DL,North,12,50ml,15,10/1/2019
F0215,JAMMU,2019,11,7,NO,90,176,14006,0,14006,262.5,50,GM,DL,North,12,50ml,15,11/1/2019
F0215,JAMMU,2019,12,7,NO,108,185,17545,0,17545,275,50,GM,DL,North,12,50ml,15,12/1/2019
F0215,JAMMU,2020,1,7,NO,72,175,11259,0,11259,275,50,GM,DL,North,12,50ml,15,1/1/2020
F0215,JAMMU,2020,2,7,NO,108,182,17639,0,17639,275,50,GM,DL,North,12,50ml,15,2/1/2020
F0215,KOCHI,2017,4,7,NO,265,275,71558,41,81222,405,50,GM,DL,South,12,50ml,15,4/1/2017
F0215,KOCHI,2017,5,7,NO,320,298,94534,41,107025,436.0344828,50,GM,DL,South,12,50ml,15,5/1/2017
F0215,KOCHI,2017,6,7,NO,57,292,16189,18,18353,432,50,GM,DL,South,12,50ml,15,6/1/2017
F0215,KOCHI,2017,7,7,NO,185,275,47548,0,47548,450,50,GM,DL,South,12,50ml,15,7/1/2017
F0215,KOCHI,2017,8,7,NO,488,276,125743,0,125743,450,50,GM,DL,South,12,50ml,15,8/1/2017
F0215,KOCHI,2017,9,7,NO,87,272,24044,0,24044,450,50,GM,DL,South,12,50ml,15,9/1/2017
F0215,KOCHI,2017,10,7,NO,186,185,31003,0,31003,308.8235294,50,GM,DL,South,12,50ml,15,10/1/2017
F0215,KOCHI,2017,11,7,NO,43,200,8612,0,8612,300,50,GM,DL,South,12,50ml,15,11/1/2017
F0215,KOCHI,2017,12,7,NO,322,180,55592,0,55592,274,50,GM,DL,South,12,50ml,15,12/1/2017
F0215,KOCHI,2018,1,7,NO,162,190,30481,0,30481,291.6666667,50,GM,DL,South,12,50ml,15,1/1/2018
F0215,KOCHI,2018,2,7,NO,211,179,38550,0,38550,269.047619,50,GM,DL,South,12,50ml,15,2/1/2018
F0215,KOCHI,2018,3,7,NO,169,161,27282,0,27282,250,50,GM,DL,South,12,50ml,15,3/1/2018
F0215,KOCHI,2018,4,7,NO,293,169,46254,0,46254,250,50,GM,DL,South,12,50ml,15,4/1/2018
F0215,KOCHI,2018,5,7,NO,184,169,29211,0,29211,250,50,GM,DL,South,12,50ml,15,5/1/2018
F0215,KOCHI,2018,6,7,NO,203,167,32200,0,32200,250,50,GM,DL,South,12,50ml,15,6/1/2018
F0215,KOCHI,2018,7,7,NO,223,174,35451,0,35451,256.6666667,50,GM,DL,South,12,50ml,15,7/1/2018
F0215,KOCHI,2018,8,7,NO,122,169,19191,0,19191,250,50,GM,DL,South,12,50ml,15,8/1/2018
F0215,KOCHI,2018,9,7,NO,348,167,54420,0,54420,250,50,GM,DL,South,12,50ml,15,9/1/2018
F0215,KOCHI,2018,10,7,NO,212,168,33357,0,33357,250,50,GM,DL,South,12,50ml,15,10/1/2018
F0215,KOCHI,2018,11,7,NO,94,169,14982,0,14982,250,50,GM,DL,South,12,50ml,15,11/1/2018
F0215,KOCHI,2018,12,7,NO,106,170,16889,0,16889,250,50,GM,DL,South,12,50ml,15,12/1/2018
F0215,KOCHI,2019,1,7,NO,390,163,62119,0,62119,250,50,GM,DL,South,12,50ml,15,1/1/2019
F0215,KOCHI,2019,2,7,NO,137,173,24112,0,24112,261.1111111,50,GM,DL,South,12,50ml,15,2/1/2019
F0215,KOCHI,2019,3,7,NO,186,181,33299,0,33299,275,50,GM,DL,South,12,50ml,15,3/1/2019
F0215,KOCHI,2019,4,7,NO,244,183,44335,0,44335,275,50,GM,DL,South,12,50ml,15,4/1/2019
F0215,KOCHI,2019,5,7,NO,207,184,37766,0,37766,275,50,GM,DL,South,12,50ml,15,5/1/2019
F0215,KOCHI,2019,6,7,NO,184,185,33198,0,33198,275,50,GM,DL,South,12,50ml,15,6/1/2019
F0215,KOCHI,2019,7,7,NO,185,183,32857,0,32857,273.0769231,50,GM,DL,South,12,50ml,15,7/1/2019
F0215,KOCHI,2019,8,7,NO,88,186,15833,0,15833,275,50,GM,DL,South,12,50ml,15,8/1/2019
F0215,KOCHI,2019,9,7,NO,177,182,31673,0,31673,275,50,GM,DL,South,12,50ml,15,9/1/2019
F0215,KOCHI,2019,10,7,NO,75,174,12669,0,12669,275,50,GM,DL,South,12,50ml,15,10/1/2019
F0215,KOCHI,2019,11,7,NO,7,165,1148,0,1148,275,50,GM,DL,South,12,50ml,15,11/1/2019
F0215,KOCHI,2019,12,7,NO,205,183,34272,0,34272,247.5,50,GM,DL,South,12,50ml,15,12/1/2019
F0215,KOCHI,2020,1,7,NO,205,182,34065,0,34065,240.625,50,GM,DL,South,12,50ml,15,1/1/2020
F0215,KOCHI,2020,2,7,NO,161,179,26791,0,26791,275,50,GM,DL,South,12,50ml,15,2/1/2020
F0215,KOLKATA,2017,4,7,NO,626,265,173475,0,198394,409.4117647,50,GM,DL,East,12,50ml,15,4/1/2017
F0215,KOLKATA2,2017,5,7,NO,1153,299,349288,0,399466,450,50,GM,DL,East,12,50ml,15,5/1/2017
F0215,KOLKATA2,2017,6,7,NO,1411,305,413040,0,471171,450,50,GM,DL,East,12,50ml,15,6/1/2017
F0215,KOLKATA2,2017,7,7,NO,1146,265,296007,0,296007,450,50,GM,DL,East,12,50ml,15,7/1/2017
F0215,KOLKATA2,2017,8,7,NO,777,258,197191,0,197191,450,50,GM,DL,East,12,50ml,15,8/1/2017
F0215,KOLKATA2,2017,9,7,NO,634,252,161234,0,161234,450,50,GM,DL,East,12,50ml,15,9/1/2017
F0215,KOLKATA2,2017,10,7,NO,375,200,66100,0,66100,356.6666667,50,GM,DL,East,12,50ml,15,10/1/2017
F0215,KOLKATA2,2017,11,7,NO,504,163,80433,0,80433,256.4516129,50,GM,DL,East,12,50ml,15,11/1/2017
F0215,KOLKATA2,2017,12,7,NO,881,155,138240,0,138240,250,50,GM,DL,East,12,50ml,15,12/1/2017
F0215,KOLKATA2,2018,1,7,NO,1233,155,190124,0,190124,250,50,GM,DL,East,12,50ml,15,1/1/2018
F0215,KOLKATA2,2018,2,7,NO,1304,163,213095,0,213095,262.5,50,GM,DL,East,12,50ml,15,2/1/2018
F0215,KOLKATA2,2018,3,7,NO,1309,156,207592,0,207592,250,50,GM,DL,East,12,50ml,15,3/1/2018
F0215,KOLKATA2,2018,4,7,NO,1310,160,207001,0,207001,250,50,GM,DL,East,12,50ml,15,4/1/2018
F0215,KOLKATA2,2018,5,7,NO,1571,158,242118,0,242118,254.494382,50,GM,DL,East,12,50ml,15,5/1/2018
F0215,KOLKATA2,2018,6,7,NO,1695,155,237723,0,237723,250,50,GM,DL,East,12,50ml,15,6/1/2018
F0215,KOLKATA2,2018,7,7,NO,1916,158,272342,0,272342,250,50,GM,DL,East,12,50ml,15,7/1/2018
F0215,KOLKATA2,2018,8,7,NO,1788,158,272372,0,272372,250,50,GM,DL,East,12,50ml,15,8/1/2018
F0215,KOLKATA2,2018,9,7,NO,1215,156,189448,0,189448,250,50,GM,DL,East,12,50ml,15,9/1/2018
F0215,KOLKATA2,2018,10,7,NO,1059,150,159294,0,159294,250,50,GM,DL,East,12,50ml,15,10/1/2018
F0215,KOLKATA2,2018,11,7,NO,820,160,131423,0,131423,261.1111111,50,GM,DL,East,12,50ml,15,11/1/2018
F0215,KOLKATA2,2018,12,7,NO,1431,164,229448,0,229448,265,50,GM,DL,East,12,50ml,15,12/1/2018
F0215,KOLKATA2,2019,1,7,NO,1460,159,230513,0,230513,250,50,GM,DL,East,12,50ml,15,1/1/2019
F0215,KOLKATA2,2019,2,7,NO,1132,161,183711,0,183711,264.8148148,50,GM,DL,East,12,50ml,15,2/1/2019
F0215,KOLKATA2,2019,3,7,NO,1788,172,308684,0,308684,275,50,GM,DL,East,12,50ml,15,3/1/2019
F0215,KOLKATA2,2019,4,7,NO,1549,172,267607,0,267607,275,50,GM,DL,East,12,50ml,15,4/1/2019
F0215,KOLKATA2,2019,5,7,NO,1067,168,183522,0,183522,275,50,GM,DL,East,12,50ml,15,5/1/2019
F0215,KOLKATA2,2019,6,7,NO,1266,171,221582,0,221582,274.609375,50,GM,DL,East,12,50ml,15,6/1/2019
F0215,KOLKATA2,2019,7,7,NO,1516,170,256630,0,256630,275,50,GM,DL,East,12,50ml,15,7/1/2019
F0215,KOLKATA2,2019,8,7,NO,1289,167,217035,0,217035,275,50,GM,DL,East,12,50ml,15,8/1/2019
F0215,KOLKATA2,2019,9,7,NO,1513,169,253960,0,253960,275,50,GM,DL,East,12,50ml,15,9/1/2019
F0215,KOLKATA2,2019,10,7,NO,1156,166,186583,0,186583,275,50,GM,DL,East,12,50ml,15,10/1/2019
F0215,KOLKATA2,2019,11,7,NO,935,168,154579,0,154579,275,50,GM,DL,East,12,50ml,15,11/1/2019
F0215,KOLKATA2,2019,12,7,NO,1468,170,238973,0,238973,275,50,GM,DL,East,12,50ml,15,12/1/2019
F0215,KOLKATA2,2020,1,7,NO,1318,177,215467,0,215467,275,50,GM,DL,East,12,50ml,15,1/1/2020
F0215,KOLKATA2,2020,2,7,NO,1630,171,268817,0,268817,275,50,GM,DL,East,12,50ml,15,2/1/2020
F0215,LUCKNOW,2017,4,7,NO,427,295,126595,0,144952,434.3478261,50,GM,DL,North,12,50ml,15,4/1/2017
F0215,LUCKNOW,2017,5,7,NO,425,302,129196,0,147929,448.3928571,50,GM,DL,North,12,50ml,15,5/1/2017
F0215,LUCKNOW,2017,6,7,NO,673,304,193581,0,221651,443.9189189,50,GM,DL,North,12,50ml,15,6/1/2017
F0215,LUCKNOW,2017,7,7,NO,510,264,125675,0,125675,437.3076923,50,GM,DL,North,12,50ml,15,7/1/2017
F0215,LUCKNOW,2017,8,7,NO,341,268,69192,0,69192,450,50,GM,DL,North,12,50ml,15,8/1/2017
F0215,LUCKNOW,2017,9,7,NO,79,247,19644,0,19644,450,50,GM,DL,North,12,50ml,15,9/1/2017
F0215,LUCKNOW,2017,10,7,NO,93,245,22775,0,22775,450,50,GM,DL,North,12,50ml,15,10/1/2017
F0215,LUCKNOW,2017,11,7,NO,103,239,23242,0,23242,400,50,GM,DL,North,12,50ml,15,11/1/2017
F0215,LUCKNOW,2017,12,7,NO,207,203,37939,0,37939,323.6842105,50,GM,DL,North,12,50ml,15,12/1/2017
F0215,LUCKNOW,2018,1,7,NO,220,172,34940,0,34940,269.047619,50,GM,DL,North,12,50ml,15,1/1/2018
F0215,LUCKNOW,2018,2,7,NO,75,149,11007,0,11007,250,50,GM,DL,North,12,50ml,15,2/1/2018
F0215,LUCKNOW,2018,3,7,NO,617,171,99215,0,99215,272.2222222,50,GM,DL,North,12,50ml,15,3/1/2018
F0215,LUCKNOW,2018,4,7,NO,371,159,55203,0,55203,250,50,GM,DL,North,12,50ml,15,4/1/2018
F0215,LUCKNOW,2018,5,7,NO,573,163,85709,0,85709,250,50,GM,DL,North,12,50ml,15,5/1/2018
F0215,LUCKNOW,2018,6,7,NO,692,164,101983,0,101983,250,50,GM,DL,North,12,50ml,15,6/1/2018
F0215,LUCKNOW,2018,7,7,NO,195,157,29112,0,29112,250,50,GM,DL,North,12,50ml,15,7/1/2018
F0215,LUCKNOW,2018,8,7,NO,403,161,60536,0,60536,250,50,GM,DL,North,12,50ml,15,8/1/2018
F0215,LUCKNOW,2018,9,7,NO,362,161,54868,0,54868,250,50,GM,DL,North,12,50ml,15,9/1/2018
F0215,LUCKNOW,2018,10,7,NO,365,162,54555,0,54555,250,50,GM,DL,North,12,50ml,15,10/1/2018
F0215,LUCKNOW,2018,11,7,NO,597,162,90495,0,90495,250,50,GM,DL,North,12,50ml,15,11/1/2018
F0215,LUCKNOW,2018,12,7,NO,168,156,25124,0,25124,250,50,GM,DL,North,12,50ml,15,12/1/2018
F0215,LUCKNOW,2019,1,7,NO,458,162,73544,0,73544,250,50,GM,DL,North,12,50ml,15,1/1/2019
F0215,LUCKNOW,2019,2,7,NO,324,173,55103,0,55103,271.4285714,50,GM,DL,North,12,50ml,15,2/1/2019
F0215,LUCKNOW,2019,3,7,NO,328,175,56447,0,56447,275,50,GM,DL,North,12,50ml,15,3/1/2019
F0215,LUCKNOW,2019,4,7,NO,306,177,53166,0,53166,275,50,GM,DL,North,12,50ml,15,4/1/2019
F0215,LUCKNOW,2019,5,7,NO,424,173,70597,0,70597,275,50,GM,DL,North,12,50ml,15,5/1/2019
F0215,LUCKNOW,2019,6,7,NO,460,178,80579,0,80579,275,50,GM,DL,North,12,50ml,15,6/1/2019
F0215,LUCKNOW,2019,7,7,NO,274,172,47597,0,47597,275,50,GM,DL,North,12,50ml,15,7/1/2019
F0215,LUCKNOW,2019,8,7,NO,376,175,65185,0,65185,275,50,GM,DL,North,12,50ml,15,8/1/2019
F0215,LUCKNOW,2019,9,7,NO,290,177,51059,0,51059,275,50,GM,DL,North,12,50ml,15,9/1/2019
F0215,LUCKNOW,2019,10,7,NO,340,179,56141,0,56141,275,50,GM,DL,North,12,50ml,15,10/1/2019
F0215,LUCKNOW,2019,11,7,NO,110,172,17619,0,17619,267.8571429,50,GM,DL,North,12,50ml,15,11/1/2019
F0215,LUCKNOW,2019,12,7,NO,768,177,123546,0,123546,275,50,GM,DL,North,12,50ml,15,12/1/2019
F0215,LUCKNOW,2020,1,7,NO,339,178,55271,0,55271,275,50,GM,DL,North,12,50ml,15,1/1/2020
F0215,LUCKNOW,2020,2,7,NO,193,176,32028,0,32028,275,50,GM,DL,North,12,50ml,15,2/1/2020
